Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-10.70,5.70,-47.52
0.22,-10.70,5.46,-67.52,0.0,0.0,0.0,2.34,0.00,0.00,None,None,-10.70,5.46,-47.52
0.30,-10.70,5.08,-67.52,0.0,0.0,0.0,4.72,0.00,0.00,None,None,-10.70,5.08,-47.52
0.42,-10.70,4.63,-67.52,0.0,0.0,0.0,3.88,0.00,0.00,None,None,-10.70,4.63,-47.52
0.52,-10.70,4.33,-67.52,0.0,0.0,0.0,2.95,0.00,0.00,None,None,-10.70,4.33,-47.52
0.60,-10.70,3.64,-67.52,0.0,0.0,0.0,8.10,0.00,0.00,None,None,-10.70,3.64,-47.52
0.70,-10.70,2.97,-67.52,0.0,0.0,0.0,6.65,0.00,0.00,None,None,-10.70,2.97,-47.52
0.81,-10.70,2.20,-67.52,0.0,0.0,0.0,7.64,0.00,0.00,None,None,-10.70,2.20,-47.52
0.90,-10.70,1.72,-67.52,0.0,0.0,0.0,5.13,0.00,0.00,None,None,-10.70,1.72,-47.52
1.00,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.10,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.20,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.30,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.41,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.50,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.60,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.70,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.80,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
1.90,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
2.00,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
2.10,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
2.20,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
2.30,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
2.40,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
2.50,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
2.60,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
2.70,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
2.80,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
2.90,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
3.00,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
3.05,-10.70,1.72,-67.52,0.0,0.0,0.0,,,,ConfusedPromptActivated,None,-10.70,1.72,-47.52
3.10,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
3.20,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
3.30,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
3.40,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
3.50,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
3.60,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
3.70,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
3.80,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
3.90,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
4.00,-10.70,1.72,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.72,-47.52
