Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-10.70,5.70,-47.52
0.22,-10.70,5.41,-67.52,0.0,0.0,0.0,2.85,0.00,0.00,None,None,-10.70,5.41,-47.52
0.30,-10.70,5.05,-67.52,0.0,0.0,0.0,4.36,0.00,0.00,None,None,-10.70,5.05,-47.52
0.42,-10.70,4.61,-67.52,0.0,0.0,0.0,3.89,0.00,0.00,None,None,-10.70,4.61,-47.52
0.50,-10.70,4.19,-67.52,0.0,0.0,0.0,4.79,0.00,0.00,None,None,-10.70,4.19,-47.52
0.60,-10.70,3.65,-67.52,0.0,0.0,0.0,5.64,0.00,0.00,None,None,-10.70,3.65,-47.52
0.70,-10.70,2.98,-67.52,0.0,0.0,0.0,6.61,0.00,0.00,None,None,-10.70,2.98,-47.52
0.80,-10.70,2.23,-67.52,0.0,0.0,0.0,7.59,0.00,0.00,None,None,-10.70,2.23,-47.52
0.91,-10.70,1.70,-67.52,0.0,0.0,0.0,5.04,0.00,0.00,None,None,-10.70,1.70,-47.52
1.00,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.11,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.20,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.30,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.40,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.50,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.61,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.70,-10.70,1.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.70,-47.52
1.81,-10.70,1.70,-67.50,0.0,0.0,0.0,0.17,0.00,0.00,None,None,-10.70,1.70,-47.50
1.90,-10.70,1.70,-67.40,0.0,0.0,0.0,1.11,0.00,0.00,None,None,-10.70,1.70,-47.40
2.00,-10.70,1.70,-67.30,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-47.30
2.10,-10.70,1.70,-67.20,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-47.20
2.20,-10.70,1.70,-67.10,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-47.10
2.30,-10.70,1.70,-67.00,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-47.00
2.40,-10.70,1.70,-66.90,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-46.90
2.50,-10.70,1.70,-66.80,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-46.80
2.60,-10.70,1.70,-66.70,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-46.70
2.70,-10.70,1.70,-66.60,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.70,-46.60
2.80,-10.70,1.64,-66.50,0.0,0.0,0.0,1.15,0.00,0.00,None,None,-10.70,1.64,-46.50
2.90,-10.70,1.54,-66.40,0.0,0.0,0.0,1.44,0.00,0.00,None,None,-10.70,1.54,-46.40
3.00,-10.70,1.44,-66.30,0.0,0.0,0.0,1.42,0.00,0.00,None,None,-10.70,1.44,-46.30
3.10,-10.70,1.34,-66.20,0.0,0.0,0.0,1.40,0.00,0.00,None,None,-10.70,1.34,-46.20
3.20,-10.70,1.24,-66.10,0.0,0.0,0.0,1.43,0.00,0.00,None,None,-10.70,1.24,-46.10
3.30,-10.70,1.14,-66.00,0.0,0.0,0.0,1.42,0.00,0.00,None,None,-10.70,1.14,-46.00
3.40,-10.70,1.13,-65.90,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.13,-45.90
3.50,-10.70,1.13,-65.80,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.13,-45.80
3.60,-10.70,1.13,-65.70,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.13,-45.70
3.70,-10.70,1.13,-65.60,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.13,-45.60
3.80,-10.70,1.13,-65.50,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.13,-45.50
3.90,-10.70,1.13,-65.40,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.13,-45.40
4.00,-10.70,1.13,-65.30,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.13,-45.30
4.11,-10.70,1.13,-65.20,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.13,-45.20
