Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-10.70,5.70,-47.52
0.22,-10.70,5.41,-67.52,0.0,0.0,0.0,2.87,0.00,0.00,None,None,-10.70,5.41,-47.52
0.31,-10.70,5.04,-67.52,0.0,0.0,0.0,4.26,0.00,0.00,None,None,-10.70,5.04,-47.52
0.42,-10.70,4.77,-67.52,0.0,0.0,0.0,2.38,0.00,0.00,None,None,-10.70,4.77,-47.52
0.50,-10.70,4.20,-67.52,0.0,0.0,0.0,6.89,0.00,0.00,None,None,-10.70,4.20,-47.52
0.60,-10.70,3.64,-67.52,0.0,0.0,0.0,5.65,0.00,0.00,None,None,-10.70,3.64,-47.52
0.70,-10.70,2.98,-67.52,0.0,0.0,0.0,6.62,0.00,0.00,None,None,-10.70,2.98,-47.52
0.80,-10.70,2.22,-67.52,0.0,0.0,0.0,7.60,0.00,0.00,None,None,-10.70,2.22,-47.52
0.90,-10.70,1.96,-67.52,0.0,0.0,0.0,2.59,0.00,0.00,None,None,-10.70,1.96,-47.52
1.00,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.96,-47.52
1.11,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.96,-47.52
1.20,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.96,-47.52
1.30,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.96,-47.52
1.40,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.96,-47.52
1.50,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.96,-47.52
1.60,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.96,-47.52
1.70,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.96,-47.52
1.80,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.96,-47.52
1.90,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.96,-47.52
2.00,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.96,-47.52
2.10,-10.70,1.96,-67.50,0.0,0.0,0.0,0.21,0.00,0.00,None,None,-10.70,1.96,-47.50
2.20,-10.70,1.96,-67.39,0.0,0.0,0.0,1.09,0.00,0.00,None,None,-10.70,1.96,-47.39
2.30,-10.70,1.96,-67.29,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-10.70,1.96,-47.29
2.41,-10.70,1.96,-67.19,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-10.70,1.96,-47.19
2.50,-10.70,1.96,-67.09,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-10.70,1.96,-47.09
2.60,-10.70,1.96,-66.99,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.96,-46.99
2.70,-10.70,1.96,-66.89,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-10.70,1.96,-46.89
2.80,-10.70,1.96,-66.79,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-10.70,1.96,-46.79
2.90,-10.70,1.96,-66.69,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-10.70,1.96,-46.69
3.00,-10.70,1.96,-66.59,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.96,-46.59
3.10,-10.70,1.96,-66.49,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-10.70,1.96,-46.49
3.20,-10.70,1.96,-66.39,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-10.70,1.96,-46.39
3.30,-10.70,1.96,-66.29,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-10.70,1.96,-46.29
3.40,-10.70,1.96,-66.19,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.96,-46.19
3.50,-10.70,1.96,-66.09,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-10.70,1.96,-46.09
3.60,-10.70,1.96,-65.99,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-10.70,1.96,-45.99
3.70,-10.70,1.96,-65.89,0.0,0.0,0.0,0.96,0.00,0.00,None,None,-10.70,1.96,-45.89
3.80,-10.70,1.96,-65.79,0.0,0.0,0.0,1.04,0.00,0.00,None,None,-10.70,1.96,-45.79
3.90,-10.70,1.96,-65.69,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-10.70,1.96,-45.69
4.01,-10.70,1.96,-65.59,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-10.70,1.96,-45.59
4.10,-10.70,1.96,-65.49,0.0,0.0,0.0,1.02,0.00,0.00,None,None,-10.70,1.96,-45.49
