Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,Signs,-10.70,5.70,-51.85
0.20,-10.70,5.30,-67.52,0.0,0.0,0.0,4.83,0.00,0.00,None,Signs,-10.70,5.30,-51.85
0.30,-10.70,5.01,-67.52,0.0,0.0,0.0,2.91,0.00,0.00,None,Signs,-10.70,5.01,-51.85
0.42,-10.70,4.68,-67.52,0.0,0.0,0.0,2.80,0.00,0.00,None,Signs,-10.70,4.68,-51.85
0.51,-10.70,4.14,-67.52,0.0,0.0,0.0,6.31,0.00,0.00,None,None,-10.70,4.14,-47.52
0.60,-10.70,3.60,-67.52,0.0,0.0,0.0,5.65,0.00,0.00,None,None,-10.70,3.60,-47.52
0.70,-10.70,2.91,-67.52,0.0,0.0,0.0,6.63,0.00,0.00,None,None,-10.70,2.91,-47.52
0.80,-10.70,2.18,-67.52,0.0,0.0,0.0,7.61,0.00,0.00,None,RecycleBin,-10.70,2.18,-51.86
0.90,-10.70,1.96,-67.52,0.0,0.0,0.0,2.24,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
1.00,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
1.11,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
1.20,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
1.31,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
1.40,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
1.50,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
1.61,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
1.70,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
1.80,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
1.91,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
2.00,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
2.10,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
2.20,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
2.30,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
2.40,-10.70,1.96,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
2.52,-10.70,1.96,-67.50,0.0,0.0,0.0,0.16,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
2.60,-10.70,1.96,-67.40,0.0,0.0,0.0,1.19,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
2.70,-10.70,1.96,-67.30,0.0,0.0,0.0,1.00,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
2.80,-10.70,1.96,-67.20,0.0,0.0,0.0,0.99,0.00,0.00,None,RecycleBin,-10.70,1.96,-51.86
