Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-10.70,5.70,-47.52
0.22,-10.70,5.70,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,5.70,-47.52
0.32,-10.70,4.90,-67.52,0.0,0.0,0.0,8.02,0.00,0.00,None,None,-10.70,4.90,-47.52
0.42,-10.70,4.90,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,4.90,-47.52
0.50,-10.70,3.85,-67.52,0.0,0.0,0.0,12.31,0.00,0.00,None,None,-10.70,3.85,-47.52
0.61,-10.70,3.22,-67.52,0.0,0.0,0.0,5.77,0.00,0.00,None,None,-10.70,3.22,-47.52
0.70,-10.70,2.61,-67.52,0.0,0.0,0.0,6.85,0.00,0.00,None,None,-10.70,2.61,-47.52
0.80,-10.70,1.87,-67.52,0.0,0.0,0.0,7.60,0.00,0.00,None,None,-10.70,1.87,-47.52
0.90,-10.70,1.73,-67.52,0.0,0.0,0.0,1.37,0.00,0.00,None,None,-10.70,1.73,-47.52
1.00,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.10,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.20,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.30,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.41,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.50,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.60,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.70,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.80,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
1.90,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.01,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.11,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.20,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.30,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.40,-10.70,1.73,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-10.70,1.73,-47.52
2.50,-10.79,1.73,-67.52,0.0,0.0,0.0,0.93,0.00,0.00,None,None,-10.79,1.73,-47.52
2.60,-10.89,1.73,-67.52,0.0,0.0,0.0,1.02,0.00,0.00,None,None,-10.89,1.73,-47.52
2.70,-10.99,1.73,-67.52,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-10.99,1.73,-47.52
2.80,-11.09,1.73,-67.52,0.0,0.0,0.0,1.01,0.00,0.00,None,None,-11.09,1.73,-47.52
2.91,-11.20,1.73,-67.52,0.0,0.0,0.0,0.98,0.00,0.00,None,None,-11.20,1.73,-47.52
3.00,-11.29,1.73,-67.52,0.0,0.0,0.0,0.99,0.00,0.00,None,None,-11.29,1.73,-47.52
3.10,-11.40,1.73,-67.52,0.0,0.0,0.0,1.03,0.00,0.00,None,None,-11.40,1.73,-47.52
3.20,-11.49,1.73,-67.52,0.0,0.0,0.0,1.00,0.00,0.00,None,None,-11.49,1.73,-47.52
3.30,-11.59,1.73,-67.50,0.0,0.0,0.0,1.02,0.00,0.00,None,None,-11.59,1.73,-47.50
3.40,-11.70,1.73,-67.40,0.0,0.0,0.0,1.42,0.00,0.00,None,None,-11.70,1.73,-47.40
3.50,-11.79,1.73,-67.30,0.0,0.0,0.0,1.42,0.00,0.00,None,None,-11.79,1.73,-47.30
3.60,-11.90,1.73,-67.20,0.0,0.0,0.0,1.41,0.00,0.00,None,None,-11.90,1.73,-47.20
3.70,-12.00,1.73,-67.10,0.0,0.0,0.0,1.41,0.00,0.00,None,None,-12.00,1.73,-47.10
3.81,-12.10,1.73,-67.00,0.0,0.0,0.0,1.41,0.00,0.00,None,None,-12.10,1.73,-47.00
3.90,-12.17,1.73,-66.90,0.0,0.0,0.0,1.28,0.00,0.00,None,None,-12.17,1.73,-46.90
4.00,-12.27,1.73,-66.80,0.0,0.0,0.0,1.39,0.00,0.00,None,None,-12.27,1.73,-46.80
4.10,-12.37,1.73,-66.70,0.0,0.0,0.0,1.39,0.00,0.00,None,None,-12.37,1.73,-46.70
