Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-244.80,5.71,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-244.80,5.70,51.50,0.0,0.0,0.0,0.10,0.00,0.00,None,None,-244.80,5.70,71.50
0.22,-244.80,5.23,51.50,0.0,0.0,0.0,4.71,0.00,0.00,None,None,-244.80,5.23,71.50
0.32,-244.80,5.23,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,5.23,71.50
0.42,-244.80,5.23,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,5.23,71.50
0.50,-244.80,3.91,51.50,0.0,0.0,0.0,16.52,0.00,0.00,None,None,-244.80,3.91,71.50
0.61,-244.80,3.29,51.50,0.0,0.0,0.0,5.68,0.00,0.00,None,None,-244.80,3.29,71.50
0.70,-244.80,2.68,51.50,0.0,0.0,0.0,6.69,0.00,0.00,None,None,-244.80,2.68,71.50
0.81,-244.80,1.86,51.50,0.0,0.0,0.0,7.62,0.00,0.00,None,None,-244.80,1.86,71.50
0.90,-244.80,1.73,51.50,0.0,0.0,0.0,1.37,0.00,0.00,None,None,-244.80,1.73,71.50
1.00,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
1.10,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
1.20,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
1.30,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
1.40,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
1.50,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
1.60,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
1.70,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
1.80,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
1.90,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
2.00,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
2.10,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
2.20,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
2.30,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
2.40,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
2.50,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
2.60,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
2.70,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
2.80,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
2.90,-244.80,1.73,51.50,0.0,0.0,0.0,0.00,0.00,0.00,None,None,-244.80,1.73,71.50
2.97,-244.80,1.73,51.50,0.0,0.0,0.0,,,,ConfusedPromptActivated,None,-244.80,1.73,71.50
