Time,X,Y,Z,RotX,RotY,RotZ,Speed,YawRate,PitchRate,Event,GazeTarget,GazeHitX,GazeHitY,GazeHitZ
0.00,-10.70,5.71,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,None,0.00,0.00,0.00
0.12,-10.70,5.70,-67.52,0.0,0.0,0.0,0.10,0.00,0.00,None,Signs,-10.70,5.70,-51.85
0.22,-10.70,5.31,-67.52,0.0,0.0,0.0,3.85,0.00,0.00,None,Signs,-10.70,5.31,-51.85
0.31,-10.70,4.98,-67.52,0.0,0.0,0.0,3.75,0.00,0.00,None,Signs,-10.70,4.98,-51.85
0.42,-10.70,4.63,-67.52,0.0,0.0,0.0,3.13,0.00,0.00,None,Signs,-10.70,4.63,-51.85
0.52,-10.70,4.17,-67.52,0.0,0.0,0.0,4.57,0.00,0.00,None,None,-10.70,4.17,-47.52
0.60,-10.70,3.55,-67.52,0.0,0.0,0.0,7.37,0.00,0.00,None,None,-10.70,3.55,-47.52
0.71,-10.70,2.86,-67.52,0.0,0.0,0.0,6.69,0.00,0.00,None,RecycleBin,-10.70,2.86,-51.86
0.80,-10.70,2.14,-67.52,0.0,0.0,0.0,7.65,0.00,0.00,None,RecycleBin,-10.70,2.14,-51.86
0.90,-10.70,1.97,-67.52,0.0,0.0,0.0,1.75,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
1.01,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
1.11,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
1.20,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
1.31,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
1.40,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
1.50,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
1.60,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
1.70,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
1.80,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
1.90,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
2.00,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
2.10,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
2.20,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
2.30,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
2.40,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
2.50,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
2.60,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
2.70,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
2.80,-10.70,1.97,-67.52,0.0,0.0,0.0,0.00,0.00,0.00,None,RecycleBin,-10.70,1.97,-51.86
